GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0003676	nucleic acid binding	1287	84	47.72	0.00038
GO:0003723	RNA binding	495	37	18.35	0.00076
GO:0003729	mRNA binding	47	7	1.74	0.00157
GO:0042162	telomeric DNA binding	8	3	0.3	0.00246
GO:0046974	histone H3K9 methyltransferase activity	3	2	0.11	0.00401
GO:0005509	calcium ion binding	307	21	11.38	0.00476
GO:0042802	identical protein binding	75	8	2.78	0.00630
GO:0003950	NAD+ ADP-ribosyltransferase activity	22	4	0.82	0.00797
GO:0008134	transcription factor binding	23	4	0.85	0.00937
GO:0005112	Notch binding	5	2	0.19	0.01272
GO:0070530	K63-linked polyubiquitin modification-de...	5	2	0.19	0.01272
GO:0004016	adenylate cyclase activity	5	2	0.19	0.01272
GO:0140297	DNA-binding transcription factor binding	16	3	0.59	0.01973
GO:0043014	alpha-tubulin binding	7	2	0.26	0.02542
GO:0003713	transcription coactivator activity	19	3	0.7	0.03146
GO:0030515	snoRNA binding	8	2	0.3	0.03308
GO:0004540	RNA nuclease activity	49	5	1.82	0.03407
GO:0004519	endonuclease activity	66	6	2.45	0.03482
GO:0003697	single-stranded DNA binding	20	3	0.74	0.03603
GO:0004252	serine-type endopeptidase activity	50	5	1.85	0.03675
GO:0004857	enzyme inhibitor activity	50	5	1.85	0.03675
GO:0046812	host cell surface binding	1	1	0.04	0.03708
GO:0008481	sphinganine kinase activity	1	1	0.04	0.03708
GO:0004314	[acyl-carrier-protein] S-malonyltransfer...	1	1	0.04	0.03708
GO:0032794	GTPase activating protein binding	1	1	0.04	0.03708
GO:0050333	thiamine triphosphate phosphatase activi...	1	1	0.04	0.03708
GO:0046789	host cell surface receptor binding	1	1	0.04	0.03708
GO:0004687	myosin light chain kinase activity	1	1	0.04	0.03708
GO:0097110	scaffold protein binding	1	1	0.04	0.03708
GO:0008758	UDP-2,3-diacylglucosamine hydrolase acti...	1	1	0.04	0.03708
GO:0005123	death receptor binding	1	1	0.04	0.03708
GO:0008800	beta-lactamase activity	1	1	0.04	0.03708
GO:0016420	malonyltransferase activity	1	1	0.04	0.03708
GO:0016419	S-malonyltransferase activity	1	1	0.04	0.03708
GO:1990404	NAD+-protein ADP-ribosyltransferase acti...	1	1	0.04	0.03708
GO:0003843	1,3-beta-D-glucan synthase activity	1	1	0.04	0.03708
GO:0003691	double-stranded telomeric DNA binding	1	1	0.04	0.03708
GO:0003720	telomerase activity	1	1	0.04	0.03708
GO:0019904	protein domain specific binding	35	4	1.3	0.03926
GO:0019843	rRNA binding	21	3	0.78	0.04091
GO:0003690	double-stranded DNA binding	70	6	2.6	0.04453
GO:0140678	molecular function inhibitor activity	53	5	1.97	0.04556
GO:0031593	polyubiquitin modification-dependent pro...	10	2	0.37	0.05064
GO:0003677	DNA binding	587	32	21.77	0.05148
GO:0042803	protein homodimerization activity	24	3	0.89	0.05744
GO:0003712	transcription coregulator activity	58	5	2.15	0.06283
GO:0140030	modification-dependent protein binding	12	2	0.44	0.07077
GO:0005515	protein binding	852	46	31.59	0.07101
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthas...	2	1	0.07	0.07279
GO:0015232	heme transmembrane transporter activity	2	1	0.07	0.07279
GO:0034632	retinol transmembrane transporter activi...	2	1	0.07	0.07279
GO:0004658	propionyl-CoA carboxylase activity	2	1	0.07	0.07279
GO:0015140	malate transmembrane transporter activit...	2	1	0.07	0.07279
GO:0033818	beta-ketoacyl-acyl-carrier-protein synth...	2	1	0.07	0.07279
GO:0042085	5-methyltetrahydropteroyltri-L-glutamate...	2	1	0.07	0.07279
GO:1901618	organic hydroxy compound transmembrane t...	2	1	0.07	0.07279
GO:0036424	L-phosphoserine phosphatase activity	2	1	0.07	0.07279
GO:0016885	ligase activity, forming carbon-carbon b...	2	1	0.07	0.07279
GO:0017050	D-erythro-sphingosine kinase activity	2	1	0.07	0.07279
GO:0016421	CoA carboxylase activity	2	1	0.07	0.07279
GO:0008191	metalloendopeptidase inhibitor activity	2	1	0.07	0.07279
GO:0005540	hyaluronic acid binding	2	1	0.07	0.07279
GO:0051880	G-quadruplex DNA binding	2	1	0.07	0.07279
GO:0003871	5-methyltetrahydropteroyltriglutamate-ho...	2	1	0.07	0.07279
GO:0022829	wide pore channel activity	2	1	0.07	0.07279
GO:0004475	mannose-1-phosphate guanylyltransferase ...	2	1	0.07	0.07279
GO:0098847	sequence-specific single stranded DNA bi...	2	1	0.07	0.07279
GO:0015665	alcohol transmembrane transporter activi...	2	1	0.07	0.07279
GO:0032183	SUMO binding	2	1	0.07	0.07279
GO:0043047	single-stranded telomeric DNA binding	2	1	0.07	0.07279
GO:0015288	porin activity	2	1	0.07	0.07279
GO:0032574	5'-3' RNA helicase activity	2	1	0.07	0.07279
GO:0032977	membrane insertase activity	2	1	0.07	0.07279
GO:0004385	guanylate kinase activity	2	1	0.07	0.07279
GO:0140537	transcription regulator activator activi...	2	1	0.07	0.07279
GO:0004518	nuclease activity	119	8	4.41	0.07398
GO:0004521	RNA endonuclease activity	27	3	1	0.07662
GO:0019899	enzyme binding	142	9	5.27	0.08075
GO:0009982	pseudouridine synthase activity	13	2	0.48	0.08164
GO:0009975	cyclase activity	28	3	1.04	0.08356
GO:0008186	ATP-dependent activity, acting on RNA	45	4	1.67	0.08420
GO:0003724	RNA helicase activity	45	4	1.67	0.08420
GO:0017171	serine hydrolase activity	64	5	2.37	0.08778
GO:0008236	serine-type peptidase activity	64	5	2.37	0.08778
GO:0061135	endopeptidase regulator activity	30	3	1.11	0.09822
GO:0004866	endopeptidase inhibitor activity	30	3	1.11	0.09822
GO:0042277	peptide binding	15	2	0.56	0.10477
GO:0003714	transcription corepressor activity	15	2	0.56	0.10477
GO:0003730	mRNA 3'-UTR binding	3	1	0.11	0.10718
GO:0070742	C2H2 zinc finger domain binding	3	1	0.11	0.10718
GO:0015556	C4-dicarboxylate transmembrane transport...	3	1	0.11	0.10718
GO:0099589	serotonin receptor activity	3	1	0.11	0.10718
GO:0004993	G protein-coupled serotonin receptor act...	3	1	0.11	0.10718
GO:0004673	protein histidine kinase activity	3	1	0.11	0.10718
GO:0102250	linear malto-oligosaccharide phosphoryla...	3	1	0.11	0.10718
GO:0017154	semaphorin receptor activity	3	1	0.11	0.10718
GO:0016208	AMP binding	3	1	0.11	0.10718
GO:0005125	cytokine activity	3	1	0.11	0.10718
GO:0140597	protein carrier chaperone	3	1	0.11	0.10718
GO:0008252	nucleotidase activity	3	1	0.11	0.10718
GO:0008253	5'-nucleotidase activity	3	1	0.11	0.10718
GO:0004861	cyclin-dependent protein serine/threonin...	3	1	0.11	0.10718
GO:0031490	chromatin DNA binding	3	1	0.11	0.10718
GO:0102499	SHG alpha-glucan phosphorylase activity	3	1	0.11	0.10718
GO:0043024	ribosomal small subunit binding	3	1	0.11	0.10718
GO:0070840	dynein complex binding	3	1	0.11	0.10718
GO:0008184	glycogen phosphorylase activity	3	1	0.11	0.10718
GO:0016251	RNA polymerase II general transcription ...	3	1	0.11	0.10718
