GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0003676	nucleic acid binding	1287	84	47.72	2.4e-08
GO:0003723	RNA binding	495	37	18.35	2.7e-05
GO:0003729	mRNA binding	47	7	1.74	0.0016
GO:1901363	heterocyclic compound binding	2516	116	93.29	0.0019
GO:0097159	organic cyclic compound binding	2525	116	93.63	0.0021
GO:0042162	telomeric DNA binding	8	3	0.3	0.0025
GO:0005488	binding	4361	183	161.7	0.0027
GO:0046974	histone H3K9 methyltransferase activity	3	2	0.11	0.0040
GO:0005509	calcium ion binding	307	21	11.38	0.0048
GO:0005515	protein binding	852	46	31.59	0.0050
GO:0042802	identical protein binding	75	8	2.78	0.0063
GO:0003950	NAD+ ADP-ribosyltransferase activity	22	4	0.82	0.0080
GO:0008134	transcription factor binding	23	4	0.85	0.0094
GO:0004016	adenylate cyclase activity	5	2	0.19	0.0127
GO:0005112	Notch binding	5	2	0.19	0.0127
GO:0070530	K63-linked polyubiquitin modification-de...	5	2	0.19	0.0127
GO:0003677	DNA binding	587	32	21.77	0.0167
GO:0140297	DNA-binding transcription factor binding	16	3	0.59	0.0197
GO:0043014	alpha-tubulin binding	7	2	0.26	0.0254
GO:0043169	cation binding	1554	71	57.62	0.0268
GO:0003713	transcription coactivator activity	19	3	0.7	0.0315
GO:0046872	metal ion binding	1543	70	57.21	0.0323
GO:0030515	snoRNA binding	8	2	0.3	0.0331
GO:0004540	RNA nuclease activity	49	5	1.82	0.0341
GO:0004519	endonuclease activity	66	6	2.45	0.0348
GO:0003697	single-stranded DNA binding	20	3	0.74	0.0360
GO:0016278	lysine N-methyltransferase activity	20	3	0.74	0.0360
GO:0016279	protein-lysine N-methyltransferase activ...	20	3	0.74	0.0360
GO:0004252	serine-type endopeptidase activity	50	5	1.85	0.0368
GO:0004857	enzyme inhibitor activity	50	5	1.85	0.0368
GO:0003691	double-stranded telomeric DNA binding	1	1	0.04	0.0371
GO:0003720	telomerase activity	1	1	0.04	0.0371
GO:0003843	1,3-beta-D-glucan synthase activity	1	1	0.04	0.0371
GO:0004314	[acyl-carrier-protein] S-malonyltransfer...	1	1	0.04	0.0371
GO:0004687	myosin light chain kinase activity	1	1	0.04	0.0371
GO:0005123	death receptor binding	1	1	0.04	0.0371
GO:0008481	sphinganine kinase activity	1	1	0.04	0.0371
GO:0008758	UDP-2,3-diacylglucosamine hydrolase acti...	1	1	0.04	0.0371
GO:0008800	beta-lactamase activity	1	1	0.04	0.0371
GO:0016419	S-malonyltransferase activity	1	1	0.04	0.0371
GO:0016420	malonyltransferase activity	1	1	0.04	0.0371
GO:0032794	GTPase activating protein binding	1	1	0.04	0.0371
GO:0046789	host cell surface receptor binding	1	1	0.04	0.0371
GO:0046812	host cell surface binding	1	1	0.04	0.0371
GO:0050333	thiamine triphosphate phosphatase activi...	1	1	0.04	0.0371
GO:0097110	scaffold protein binding	1	1	0.04	0.0371
GO:1990404	NAD+-protein ADP-ribosyltransferase acti...	1	1	0.04	0.0371
GO:0019904	protein domain specific binding	35	4	1.3	0.0393
GO:0019843	rRNA binding	21	3	0.78	0.0409
GO:0003690	double-stranded DNA binding	70	6	2.6	0.0445
GO:0140678	molecular function inhibitor activity	53	5	1.97	0.0456
GO:0031593	polyubiquitin modification-dependent pro...	10	2	0.37	0.0506
GO:0042803	protein homodimerization activity	24	3	0.89	0.0574
GO:0140938	histone H3 methyltransferase activity	11	2	0.41	0.0604
