GO.ID	Term	Annotated	Significant	Expected	classicFisher
GO:0000795	synaptonemal complex	10	6	0.43	1.1e-06
GO:0099086	synaptonemal structure	10	6	0.43	1.1e-06
GO:0000794	condensed nuclear chromosome	25	7	1.07	6.2e-05
GO:0000793	condensed chromosome	112	15	4.79	8.1e-05
GO:0140445	chromosome, telomeric repeat region	7	4	0.3	0.00010
GO:0000792	heterochromatin	55	9	2.35	0.00049
GO:0000775	chromosome, centromeric region	115	13	4.92	0.00124
GO:0070725	Yb body	7	3	0.3	0.00239
GO:0005694	chromosome	663	42	28.36	0.00663
GO:0000782	telomere cap complex	4	2	0.17	0.01034
GO:0001673	male germ cell nucleus	12	3	0.51	0.01282
GO:0016593	Cdc73/Paf1 complex	12	3	0.51	0.01282
GO:0071782	endoplasmic reticulum tubular network	12	3	0.51	0.01282
GO:0000785	chromatin	309	22	13.22	0.01333
GO:0044815	DNA packaging complex	48	6	2.05	0.01588
GO:0000930	gamma-tubulin complex	13	3	0.56	0.01614
GO:0005721	pericentric heterochromatin	26	4	1.11	0.02341
GO:0016456	X chromosome located dosage compensation...	6	2	0.26	0.02443
GO:0046536	dosage compensation complex	6	2	0.26	0.02443
GO:0042600	egg chorion	40	5	1.71	0.02688
GO:0005890	sodium:potassium-exchanging ATPase compl...	7	2	0.3	0.03324
GO:0031262	Ndc80 complex	7	2	0.3	0.03324
GO:0031617	NMS complex	7	2	0.3	0.03324
GO:0072487	MSL complex	7	2	0.3	0.03324
GO:0090533	cation-transporting ATPase complex	7	2	0.3	0.03324
GO:0008023	transcription elongation factor complex	44	5	1.88	0.03865
GO:0000805	X chromosome	8	2	0.34	0.04308
GO:0000923	equatorial microtubule organizing center	8	2	0.34	0.04308
GO:0032783	super elongation complex	8	2	0.34	0.04308
GO:0000803	sex chromosome	9	2	0.39	0.05386
GO:0016591	RNA polymerase II, holoenzyme	66	6	2.82	0.06235
GO:0043073	germ cell nucleus	22	3	0.94	0.06554
GO:0098687	chromosomal region	215	14	9.2	0.07761
GO:0000779	condensed chromosome, centromeric region	70	6	2.99	0.07829
GO:0030849	autosome	2	1	0.09	0.08373
GO:0033063	Rad51B-Rad51C-Rad51D-XRCC2 complex	2	1	0.09	0.08373
GO:0035363	histone locus body	12	2	0.51	0.09079
GO:0005672	transcription factor TFIIA complex	3	1	0.13	0.12294
GO:0031021	interphase microtubule organizing center	3	1	0.13	0.12294
GO:0033061	DNA recombinase mediator complex	3	1	0.13	0.12294
GO:0061574	ASAP complex	3	1	0.13	0.12294
GO:0071204	histone pre-mRNA 3'end processing comple...	3	1	0.13	0.12294
GO:0000781	chromosome, telomeric region	46	4	1.97	0.13263
GO:0098533	ATPase dependent transmembrane transport...	15	2	0.64	0.13295
GO:0000776	kinetochore	64	5	2.74	0.13794
GO:0000274	mitochondrial proton-transporting ATP sy...	4	1	0.17	0.16047
GO:0005854	nascent polypeptide-associated complex	4	1	0.17	0.16047
GO:0045265	proton-transporting ATP synthase, stator...	4	1	0.17	0.16047
GO:0046695	SLIK (SAGA-like) complex	4	1	0.17	0.16047
GO:0055029	nuclear DNA-directed RNA polymerase comp...	86	6	3.68	0.16198
GO:0000428	DNA-directed RNA polymerase complex	88	6	3.76	0.17446
GO:0005637	nuclear inner membrane	18	2	0.77	0.17850
GO:0030880	RNA polymerase complex	89	6	3.81	0.18084
GO:0000228	nuclear chromosome	148	9	6.33	0.18321
GO:0000127	transcription factor TFIIIC complex	5	1	0.21	0.19639
GO:0008278	cohesin complex	5	1	0.21	0.19639
GO:0044284	mitochondrial crista junction	5	1	0.21	0.19639
GO:0061689	tricellular tight junction	5	1	0.21	0.19639
GO:0005615	extracellular space	596	30	25.5	0.19962
GO:0010369	chromocenter	21	2	0.9	0.22598
GO:0000931	gamma-tubulin ring complex	6	1	0.26	0.23079
GO:0000940	outer kinetochore	6	1	0.26	0.23079
GO:0005749	mitochondrial respiratory chain complex ...	6	1	0.26	0.23079
GO:0030915	Smc5-Smc6 complex	6	1	0.26	0.23079
GO:0032797	SMN complex	6	1	0.26	0.23079
GO:0032982	myosin filament	6	1	0.26	0.23079
GO:0042788	polysomal ribosome	6	1	0.26	0.23079
GO:0045257	succinate dehydrogenase complex (ubiquin...	6	1	0.26	0.23079
GO:0045273	respiratory chain complex II	6	1	0.26	0.23079
GO:0045281	succinate dehydrogenase complex	6	1	0.26	0.23079
GO:0045283	fumarate reductase complex	6	1	0.26	0.23079
GO:0106068	SUMO ligase complex	6	1	0.26	0.23079
GO:0019005	SCF ubiquitin ligase complex	61	4	2.61	0.26387
